0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.09288249999999999,0.47733499999999995,0.08460499999999996,0.09812750000000002,-0.08279025000000001,0.3883682500000001,0.10340092499999999,0.3483365,-0.43956757500000004,0.3191725,-0.21709634999999997,-0.361745,0.3889325,0.35099825,0.560585,0.44498499999999996,-0.0015599999999999989,0.35645775,0.23305130000000002,0.21194975,-0.37980175,-0.1484275,0.11943725000000001,-0.26867,0.4187775,0.19799375,-0.054724999999999996,-0.400802,-0.38827500000000004,-0.22638,0.20674499999999998,0.132295,-0.2360275,-0.2616725,0.66551975,0.23144525000000002,-0.2557135,-0.12220025000000001,-0.024950999999999997,-0.19172550000000002,0.20995499999999997,-0.55934225,-0.3053675,-0.20462924999999998,-0.46837249999999997,0.029884,-0.0470225,0.033229250000000016,-0.06276500000000002,-0.48147225000000005,0.16052975,-0.0434855,0.029959249999999993,0.7808725,0.14782,-1.40381,0.195175,0.37099750000000004,1.00312,0.4566875,0.07747649999999999,0.8746475,-0.097285,0.17224899999999999,0.9028975,-0.0797235,0.49149,-0.49631749999999997,0.2532175,-0.44934250000000003,-0.28429499999999996,0.16718449999999999,0.23952099999999998,-0.17922249999999998,0.40579075000000003,-0.1136365,-0.1443905,-0.165126525,0.323205,-0.24648899999999999,0.20582575,-0.13088499999999997,-0.42474975000000004,-0.00803525,-1.2554175,0.15106550000000002,0.0910315,-0.1533925,-0.24044675000000001,0.10573350000000001,-0.047780249999999996,0.023025920000000016,0.4511775,-0.21734630000000002,-0.141048,-0.038965000000000014,-0.7226400000000001,-0.56796,0.444898,0.07864474999999999
-0.254196,0.505755,0.10199349999999999,0.3119115,0.028017,0.625775,-0.48136,0.382849,0.09048985,-0.176675,0.19007,-0.26977805,-0.0736925,-0.181135,0.38742,0.07777,-0.40669500000000003,0.62395,-0.008927000000000001,0.26454700000000003,-0.23430499999999999,0.007984999999999964,0.14395,-0.65232,-0.24021,-0.638765,0.007464999999999999,-0.0383383,-0.8245549999999999,-0.20611000000000002,0.0307355,-0.028464999999999997,-0.235365,-0.041559999999999986,0.50217,0.49062,-0.1092755,-0.20793499999999998,-0.183284,-0.36367499999999997,0.5093000000000001,-0.6990850000000001,-0.3563485,-0.47863350000000005,-0.38441,0.0029019999999999983,-0.381555,-0.12641950000000002,0.15827,-0.2224045,0.052270000000000004,-0.15209499999999998,-0.25927500000000003,0.42238,0.36698,-1.2026,0.352995,-0.04493900000000001,0.90143,0.1659,-0.072259,1.18269,0.03180000000000001,0.14432799999999998,0.63948,-0.16462500000000002,0.59669,-0.62781,0.53152,-0.534985,-0.33416999999999997,0.029433999999999995,0.22923500000000002,-0.24178,-0.0146723,0.3778005,0.15464,0.3043,0.147565,-0.024629999999999985,0.182245,-0.20238499999999998,-0.28383,0.092527,-1.14856,0.5257785,-0.09430200000000001,-0.33937,-0.2792885,0.0017864999999999964,-0.007734500000000002,0.25796149999999995,0.55819,-0.278423,-0.503471,0.159885,-0.431125,-0.23083,0.49593999999999994,0.3130895
-0.35224666666666665,-0.15349733333333335,0.015280666666666665,-0.39896666666666664,0.241328,-0.04185333333333332,-0.10544666666666667,0.3675063333333333,-0.077146,0.02493503333333334,0.07124000000000001,-0.031310000000000004,0.19046666666666667,0.25577333333333335,0.039789,-0.1616753333333333,-0.00070666666666669,-0.018346333333333336,-0.20287999999999998,-0.06634,0.19803400000000002,-0.12190333333333332,0.03320499999999999,0.15791933333333333,0.15544,-0.27415,-0.22304333333333334,-0.40067366666666665,-0.11034333333333331,-0.21527399999999997,-0.043230000000000025,0.48301,-0.27405666666666667,0.4309133333333333,0.10603999999999998,0.58453,0.0018600000000000099,0.43681,0.07475333333333334,-0.06236999999999998,-0.18556000000000003,-0.15523966666666666,0.2750633333333334,-0.4877066666666667,0.2976166666666667,0.11176066666666666,-0.005231666666666672,0.023559999999999987,0.32014000000000004,-0.6178333333333333,0.15974666666666668,-0.19581000000000004,-0.2237056666666667,0.7831933333333333,0.06401566666666665,-1.5784099999999999,0.10544666666666667,-0.12398333333333332,0.8637066666666667,0.5089333333333333,-0.13392666666666667,0.008996666666666672,0.22029666666666672,-0.02478666666666668,0.69839,-0.045853333333333336,-0.2612566666666667,-0.028403333333333326,-0.4710733333333334,-0.4373833333333333,0.2507466666666667,-0.39363866666666664,0.013584333333333337,-0.329,0.0010266666666666664,-0.10310566666666669,0.17333876666666667,0.06720333333333334,-0.3067843333333333,-0.16635166666666665,0.21655000000000002,-0.2352493333333333,-0.44275713333333333,0.04452666666666666,-0.83378,-0.2613526666666666,0.10047133333333334,0.08197466666666664,-0.09998333333333333,-0.3021833333333333,-0.21733666666666665,-0.2618263333333333,0.04883333333333332,-0.15092666666666665,0.01651999999999998,0.13890166666666667,-0.014625999999999991,-0.03105666666666666,0.452907,0.06794866666666667
-0.17208833333333332,0.19499,0.20756666666666668,-0.28843,-0.15070833333333333,0.03840833333333332,-0.23117333333333331,0.20574333333333336,0.07595733333333332,-0.24693999999999997,0.23117483333333336,0.11436833333333336,0.36114666666666667,0.05254183333333334,-0.19417199999999998,-0.26098666666666664,0.1491075,0.33389616666666666,-0.22999,0.18913333333333335,0.21565156666666666,0.1276628333333333,-0.0693023333333333,-0.03887438333333333,0.06747833333333333,-0.2009983333333333,-0.2182525,-0.5421466666666667,0.30740833333333334,-0.1685028333333333,-0.31590349999999995,0.35695750000000004,-0.07494100000000001,0.12762216666666668,0.08154399999999999,0.4572968333333334,0.040335833333333335,0.026731166666666663,0.08193411666666667,-0.34980216666666664,-0.32425926666666666,-0.050068333333333326,0.07458,-0.3490866666666666,-0.17794500000000002,-0.10346616666666668,0.03094316666666666,-0.13632833333333336,0.06142508333333333,-0.7152086666666667,0.067725,-0.2708145,-0.016352833333333334,0.8600806666666667,-0.03562333333333333,-1.8593983333333333,-0.0012863333333333338,-0.13389933333333334,1.3519178333333333,0.3301735,-0.09290783333333336,0.6766431666666666,-0.3048271666666667,-0.1370513333333333,0.6185216666666666,0.2835705,0.2344683333333333,0.22747666666666666,-0.265375,-0.24077783333333333,0.22919666666666672,-0.2175006666666666,-0.11074516666666667,-0.32591333333333333,0.202438,-0.07852566666666667,-0.054677833333333335,-0.09520666666666666,-0.23038216666666667,-0.13987383333333334,0.28492999999999996,-0.11597366666666664,-0.41704366666666676,-0.0922595,-1.2464133333333332,-0.20239133333333337,0.08370906666666666,-0.00275166666666668,-0.06930866666666667,-0.22126683333333333,-0.014942500000000006,-0.07964166666666667,0.1272625,-0.2822383333333333,-0.4783998333333334,-0.08831896666666668,0.004207500000000003,-0.07592066666666666,0.18074849999999998,0.16515266666666664
-0.19938342857142857,0.2927242857142857,0.369049,-0.03830228571428572,0.035722571428571416,0.3233871428571429,0.20420228571428573,0.021606857142857133,-0.01883728571428572,0.34108728571428565,-0.005103085714285717,0.035757571428571444,0.09607642857142858,0.14733428571428572,-0.04220085714285715,-0.21826114285714288,-0.16165628571428572,0.24028514285714284,-0.15066285714285715,-0.021357142857142845,-0.09294057142857141,-0.02877571428571429,0.12135771428571429,-0.30395142857142854,0.22007647142857142,0.10196405714285713,-0.03241857142857142,-0.4184914285714285,-0.11493614285714286,0.050478571428571414,0.016544428571428554,0.4185285714285714,0.1949347142857143,-0.0365382857142857,0.2043979285714286,0.12393785714285714,-0.08622685714285715,-0.00847414285714287,0.08152285714285716,-0.4973000000000001,0.057619571428571416,-0.041837,-0.02238857142857144,-0.13995428571428573,-0.20656782857142858,-0.15771142857142856,0.0164687142857143,0.18053328571428567,-0.021276285714285716,-0.5286042857142857,0.1356467142857143,0.09062245714285713,0.10681771428571427,0.4370114285714286,-0.12105357142857143,-1.4531314285714285,-0.21803985714285717,0.10972400000000002,1.1044864285714284,0.2981827142857143,0.08597885714285715,0.58329,-0.1709,-0.07408471428571427,0.49021857142857145,-0.09321285714285713,0.3953594285714286,-0.07761328571428572,-0.3389917142857143,-0.24843428571428575,0.23611214285714285,0.15453085714285714,0.13582142857142857,-0.07977285714285712,0.41660571428571425,0.06567157142857143,-0.05042685714285714,-0.12262342857142856,-0.09051585714285715,-0.16792142857142858,0.15054714285714285,0.1283084857142857,-0.19641714285714285,0.07386982857142857,-0.8338057142857143,-0.271675,-0.037122857142857145,0.07459285714285717,-0.31561485714285714,-0.22065228571428572,-0.11899442857142858,0.15054957142857142,-0.17759428571428568,-0.20983071428571426,-0.010434714285714297,0.05029028571428572,-0.24878528571428574,-0.21522014285714283,0.2798671428571428,0.27703657142857147
-0.35736,0.0831555,-0.11851450000000002,0.16744749999999997,-0.04961499999999999,0.08409,-0.011867500000000003,0.029114999999999995,-0.37853749999999997,0.12792000000000003,0.06720745000000002,-0.447005,0.02084000000000001,0.09402350000000001,-0.20961674999999996,-0.3052075,-0.09085425,-0.0572295,-0.1757225,0.08222325000000001,-0.169475,-0.011129999999999994,0.07809,-0.15494487499999998,0.18264,0.2829249999999999,-0.011749250000000017,0.0443915,-0.6049424999999999,0.32647000000000004,-0.06626750000000003,0.3686075,-0.50482325,-0.24822499999999997,0.048666749999999995,-0.04153000000000001,0.21358749999999999,0.05432424999999999,0.006463750000000018,0.009432500000000017,-0.16844750000000003,-0.49545045,-0.15260975,-0.03824,-0.011038750000000007,-0.1369161,-0.20002,-0.21487950000000003,-0.08113,-0.49008250000000003,0.1851675,-0.023235,-0.0051563999999999985,0.746745,0.09341450000000001,-1.6676799999999998,-0.0015374999999999833,-0.07142224999999999,1.1220269999999999,0.44769250000000005,0.10444250000000005,0.5849325,-0.23609000000000002,0.07699975,0.551435,-0.274059,0.47778925,0.19613125,0.29453750000000006,-0.2145863,-0.1940325,-0.110255,0.032279999999999996,-0.09491550000000001,0.23047749999999997,-0.008384249999999996,0.01735049999999999,-0.06092525,-0.178795,-0.22414250000000002,0.776095,0.12433749999999999,-0.21733427500000002,0.047495249999999996,-0.8626375000000001,-0.08775575000000002,-0.136686625,-0.07787225,0.07669424999999999,-0.08058325000000001,-0.08132000000000002,-0.023675749999999985,0.35721749999999997,-0.56858,-0.44669749999999997,0.32992774999999996,0.17875017500000004,-0.1485125,0.44055725,-0.015083750000000012
-0.35224666666666665,-0.15349733333333335,0.015280666666666665,-0.39896666666666664,0.241328,-0.04185333333333332,-0.10544666666666667,0.3675063333333333,-0.077146,0.02493503333333334,0.07124000000000001,-0.031310000000000004,0.19046666666666667,0.25577333333333335,0.039789,-0.1616753333333333,-0.00070666666666669,-0.018346333333333336,-0.20287999999999998,-0.06634,0.19803400000000002,-0.12190333333333332,0.03320499999999999,0.15791933333333333,0.15544,-0.27415,-0.22304333333333334,-0.40067366666666665,-0.11034333333333331,-0.21527399999999997,-0.043230000000000025,0.48301,-0.27405666666666667,0.4309133333333333,0.10603999999999998,0.58453,0.0018600000000000099,0.43681,0.07475333333333334,-0.06236999999999998,-0.18556000000000003,-0.15523966666666666,0.2750633333333334,-0.4877066666666667,0.2976166666666667,0.11176066666666666,-0.005231666666666672,0.023559999999999987,0.32014000000000004,-0.6178333333333333,0.15974666666666668,-0.19581000000000004,-0.2237056666666667,0.7831933333333333,0.06401566666666665,-1.5784099999999999,0.10544666666666667,-0.12398333333333332,0.8637066666666667,0.5089333333333333,-0.13392666666666667,0.008996666666666672,0.22029666666666672,-0.02478666666666668,0.69839,-0.045853333333333336,-0.2612566666666667,-0.028403333333333326,-0.4710733333333334,-0.4373833333333333,0.2507466666666667,-0.39363866666666664,0.013584333333333337,-0.329,0.0010266666666666664,-0.10310566666666669,0.17333876666666667,0.06720333333333334,-0.3067843333333333,-0.16635166666666665,0.21655000000000002,-0.2352493333333333,-0.44275713333333333,0.04452666666666666,-0.83378,-0.2613526666666666,0.10047133333333334,0.08197466666666664,-0.09998333333333333,-0.3021833333333333,-0.21733666666666665,-0.2618263333333333,0.04883333333333332,-0.15092666666666665,0.01651999999999998,0.13890166666666667,-0.014625999999999991,-0.03105666666666666,0.452907,0.06794866666666667
-0.17208833333333332,0.19499,0.20756666666666668,-0.28843,-0.15070833333333333,0.03840833333333332,-0.23117333333333331,0.20574333333333336,0.07595733333333332,-0.24693999999999997,0.23117483333333336,0.11436833333333336,0.36114666666666667,0.05254183333333334,-0.19417199999999998,-0.26098666666666664,0.1491075,0.33389616666666666,-0.22999,0.18913333333333335,0.21565156666666666,0.1276628333333333,-0.0693023333333333,-0.03887438333333333,0.06747833333333333,-0.2009983333333333,-0.2182525,-0.5421466666666667,0.30740833333333334,-0.1685028333333333,-0.31590349999999995,0.35695750000000004,-0.07494100000000001,0.12762216666666668,0.08154399999999999,0.4572968333333334,0.040335833333333335,0.026731166666666663,0.08193411666666667,-0.34980216666666664,-0.32425926666666666,-0.050068333333333326,0.07458,-0.3490866666666666,-0.17794500000000002,-0.10346616666666668,0.03094316666666666,-0.13632833333333336,0.06142508333333333,-0.7152086666666667,0.067725,-0.2708145,-0.016352833333333334,0.8600806666666667,-0.03562333333333333,-1.8593983333333333,-0.0012863333333333338,-0.13389933333333334,1.3519178333333333,0.3301735,-0.09290783333333336,0.6766431666666666,-0.3048271666666667,-0.1370513333333333,0.6185216666666666,0.2835705,0.2344683333333333,0.22747666666666666,-0.265375,-0.24077783333333333,0.22919666666666672,-0.2175006666666666,-0.11074516666666667,-0.32591333333333333,0.202438,-0.07852566666666667,-0.054677833333333335,-0.09520666666666666,-0.23038216666666667,-0.13987383333333334,0.28492999999999996,-0.11597366666666664,-0.41704366666666676,-0.0922595,-1.2464133333333332,-0.20239133333333337,0.08370906666666666,-0.00275166666666668,-0.06930866666666667,-0.22126683333333333,-0.014942500000000006,-0.07964166666666667,0.1272625,-0.2822383333333333,-0.4783998333333334,-0.08831896666666668,0.004207500000000003,-0.07592066666666666,0.18074849999999998,0.16515266666666664
-0.26627124999999996,0.35020249999999997,0.3846075,-0.3394475,-0.240841,0.41182849999999993,0.035235249999999996,0.4208375,-0.1500225,-0.049825499999999995,0.31017249999999996,0.048877500000000004,0.26039325,0.08234000000000002,0.2148725,-0.33432049999999996,-0.12657725,0.06625799999999998,0.019002500000000005,0.08244500000000002,0.243835,0.466985,0.09764675,-0.2540135,0.044202500000000006,0.4809707500000001,0.051197,-0.480125,0.3139675,-0.0913825,0.19710775000000003,0.429975,0.1541,0.12981974999999996,0.07867000000000002,0.5425125,-0.26207275,-0.13307750000000002,0.31269175,-0.08126425000000001,-0.02457999999999999,-0.44428999999999996,-0.03529715,-0.6986,-0.08002274999999998,0.07510775,-0.37563250000000004,0.1842525,0.213405,-0.64446,-0.16630282500000002,-0.13405999999999998,-0.21719750000000002,0.50418,0.06984064999999999,-1.7060000000000002,0.273665,0.1678375,1.2344300000000001,0.14807499999999998,-0.08167775,0.9888399999999999,-0.4872625,0.08080975,0.6784875,0.04635725,0.7251175,-0.18531250000000002,-0.028172500000000003,-0.5024925,-0.09116862499999998,-0.34828,0.021002,0.07050150000000005,-0.02474975,0.25622724999999996,-0.103351,-0.28555749999999996,0.005467500000000014,-0.18424,0.5695125,-0.16312675,-0.61010325,0.119393,-1.0066175,-0.3219675,0.04362000000000001,0.26408550000000003,-0.28638625,-0.26209075000000004,-0.20051750000000002,0.11206000000000002,-0.10388525000000001,-0.12211899999999998,-0.38617250000000003,-0.13193624999999998,-0.2789475,0.28087950000000006,0.38270000000000004,0.17518500000000004
-0.19938342857142857,0.2927242857142857,0.369049,-0.03830228571428572,0.035722571428571416,0.3233871428571429,0.20420228571428573,0.021606857142857133,-0.01883728571428572,0.34108728571428565,-0.005103085714285717,0.035757571428571444,0.09607642857142858,0.14733428571428572,-0.04220085714285715,-0.21826114285714288,-0.16165628571428572,0.24028514285714284,-0.15066285714285715,-0.021357142857142845,-0.09294057142857141,-0.02877571428571429,0.12135771428571429,-0.30395142857142854,0.22007647142857142,0.10196405714285713,-0.03241857142857142,-0.4184914285714285,-0.11493614285714286,0.050478571428571414,0.016544428571428554,0.4185285714285714,0.1949347142857143,-0.0365382857142857,0.2043979285714286,0.12393785714285714,-0.08622685714285715,-0.00847414285714287,0.08152285714285716,-0.4973000000000001,0.057619571428571416,-0.041837,-0.02238857142857144,-0.13995428571428573,-0.20656782857142858,-0.15771142857142856,0.0164687142857143,0.18053328571428567,-0.021276285714285716,-0.5286042857142857,0.1356467142857143,0.09062245714285713,0.10681771428571427,0.4370114285714286,-0.12105357142857143,-1.4531314285714285,-0.21803985714285717,0.10972400000000002,1.1044864285714284,0.2981827142857143,0.08597885714285715,0.58329,-0.1709,-0.07408471428571427,0.49021857142857145,-0.09321285714285713,0.3953594285714286,-0.07761328571428572,-0.3389917142857143,-0.24843428571428575,0.23611214285714285,0.15453085714285714,0.13582142857142857,-0.07977285714285712,0.41660571428571425,0.06567157142857143,-0.05042685714285714,-0.12262342857142856,-0.09051585714285715,-0.16792142857142858,0.15054714285714285,0.1283084857142857,-0.19641714285714285,0.07386982857142857,-0.8338057142857143,-0.271675,-0.037122857142857145,0.07459285714285717,-0.31561485714285714,-0.22065228571428572,-0.11899442857142858,0.15054957142857142,-0.17759428571428568,-0.20983071428571426,-0.010434714285714297,0.05029028571428572,-0.24878528571428574,-0.21522014285714283,0.2798671428571428,0.27703657142857147
